"","Sex","First.Gen","Financial.Aid","Distance","Quaker","Athlete","Legacy","Num.Visits","Num.Virtual","Percent.Click","Interest.Area"
"1414","M",1,1,1958.59218148287,0,0,0,0,0,0.0138888888888889,"SocSci"
"1415","F",0,1,961.447165669157,0,1,0,0,1,0.0789473684210526,"NatSci"
"1416","M",1,1,572.132614571929,0,0,0,0,0,0.0192307692307692,"NatSci"
"1417","F",1,1,131.432254399021,0,1,0,0,0,0.0142857142857143,"NatSci"
"1418","F",1,1,2004.77224805455,0,0,0,0,0,0,"SocSci"
"1419","F",1,1,39.8234227301062,0,1,0,0,0,0.115384615384615,"SocSci"
"1420","M",0,1,63.4341682629998,0,1,0,1,0,0.0246913580246914,"NatSci"
"1421","M",0,1,57.9667930538641,0,1,0,1,0,0.00709219858156028,"SocSci"
"1422","M",0,0,215.535537678572,0,1,0,1,4,0.282051282051282,"SocSci"
"1423","F",0,1,536.57991389148,0,0,0,0,0,0.0357142857142857,"SocSci"
"1424","M",1,1,43.5466735875571,0,1,0,0,0,0,"NatSci"
"1425","F",0,1,398.88471368816,0,0,0,0,0,0.0317460317460317,"Inter"
"1426","F",0,0,2011.15939567293,0,0,0,0,0,0.032258064516129,"SocSci"
"1427","M",0,1,725.297012753555,0,0,0,0,0,0.0612244897959184,"NatSci"
"1428","M",0,0,56.0169808403281,0,0,0,1,0,0.0170940170940171,"NatSci"
"1429","M",1,1,1931.01984834381,0,1,0,0,0,0.0153846153846154,"NatSci"
"1430","M",0,1,197.421922446353,0,0,0,0,0,0.0227272727272727,"Undecided"
"1431","F",0,1,35.8466176953099,0,0,0,0,0,0,"NatSci"
"1432","M",0,1,174.047866088315,0,1,0,1,0,0,"SocSci"
"1433","M",0,1,1847.27824115459,0,1,0,0,0,0,"Arts"
"1434","F",0,1,196.579166580616,0,1,0,1,0,0,"NatSci"
"1435","F",1,1,232.780027293103,0,0,0,0,2,0.00892857142857143,"NatSci"
"1436","F",0,1,91.9558728500274,0,1,0,1,1,0.0261437908496732,"NatSci"
"1437","F",0,1,49.6757084772372,0,0,0,0,0,0.0104712041884817,"SocSci"
"1438","F",1,1,49.3666260362146,0,1,0,1,0,0.0625,"NatSci"
"1439","F",0,1,406.601176816557,0,1,0,2,0,0.282051282051282,"Inter"
"1440","M",1,1,0.431606864673535,0,1,0,1,0,0.0126582278481013,"Undecided"
"1441","F",1,1,571.109191792722,0,1,0,0,0,0.0102040816326531,"Inter"
"1442","F",0,0,1660.2576752228,0,0,0,0,0,0.0344827586206897,"Arts"
"1443","F",0,1,61.8610455809584,0,0,0,2,0,0.12,"SocSci"
"1444","F",1,1,1866.32820243853,0,0,0,0,0,0.0789473684210526,"SocSci"
"1445","M",0,1,263.028791398376,0,0,0,1,0,0.0655737704918033,"Humanities"
"1446","F",1,1,121.301845895614,0,0,0,0,0,0.0138888888888889,"NatSci"
"1447","M",1,1,759.359230702047,0,1,0,0,0,0.0476190476190476,"Inter"
"1448","M",0,1,196.781017907006,0,0,0,0,0,0.0155038759689922,"SocSci"
"1449","F",0,1,521.03386992764,0,0,0,0,0,0.0111111111111111,"SocSci"
"1450","F",0,1,216.236466973307,0,0,0,1,0,0.148148148148148,"NatSci"
"1451","M",0,1,431.93515811631,1,0,0,0,0,0.0555555555555556,"NatSci"
"1452","M",0,1,297.601150316082,0,1,0,1,0,0.0576923076923077,"NatSci"
"1453","M",0,1,1859.76771522361,0,1,0,0,0,0.03125,"SocSci"
"1454","F",1,1,132.81819195126,0,0,0,0,0,0.0140845070422535,"SocSci"
"1455","F",1,1,328.583690514296,0,0,0,0,0,0.0943396226415094,"Undecided"
"1456","M",1,1,905.22655818075,0,0,0,0,0,0.238095238095238,"Inter"
"1457","M",0,0,205.124341875027,0,1,0,1,0,0.0380952380952381,"SocSci"
"1458","F",0,0,388.056734409063,0,1,0,1,0,0.0659340659340659,"NatSci"
"1459","F",1,1,99.5084422225548,0,0,0,0,0,0.0384615384615385,"Inter"
"1460","F",0,1,55.8245766026139,0,0,0,1,0,0.0144927536231884,"SocSci"
"1461","F",0,1,207.576214270448,0,0,0,1,0,0.129032258064516,"SocSci"
"1462","F",1,1,111.906017449515,0,1,0,0,0,0,"SocSci"
"1463","M",0,1,538.524248627359,0,1,0,0,0,0.0166666666666667,"SocSci"
"1464","M",1,1,1207.10661592765,0,1,0,0,0,0,"SocSci"
"1465","M",0,1,208.584175256916,0,1,0,2,0,0.215686274509804,"SocSci"
"1466","M",0,1,133.801560545067,0,0,0,0,0,0.0140845070422535,"NatSci"
"1467","F",1,1,40.9521578356578,0,0,0,0,0,0.0714285714285714,"Humanities"
"1468","M",0,1,525.976011759259,0,1,0,0,0,0.0697674418604651,"SocSci"
"1469","F",0,1,110.859519691885,0,1,0,1,0,0.0416666666666667,"Undecided"
"1470","F",1,1,146.332226004218,0,0,0,0,0,0.0108695652173913,"SocSci"
"1471","F",0,1,1941.76138534843,0,0,0,1,0,0.142857142857143,"SocSci"
"1472","F",1,1,129.231768073456,0,0,0,0,0,0,"Arts"
"1473","M",0,1,113.446108410316,0,0,0,1,0,0.021978021978022,"SocSci"
"1474","F",0,1,190.754887576138,0,1,0,0,0,0.0185185185185185,"NatSci"
"1475","F",1,1,216.27336823576,0,0,0,0,0,0.0303030303030303,"NatSci"
"1476","M",0,1,47.2068052166378,0,0,0,2,0,0.0457516339869281,"NatSci"
"1477","M",1,1,72.184063099375,0,0,0,0,0,0.0909090909090909,"NatSci"
"1478","F",0,1,266.885263374279,0,0,0,0,0,0.032258064516129,"SocSci"
"1479","M",0,1,439.538628497528,0,0,0,1,0,0.138888888888889,"Undecided"
"1480","F",1,1,204.192191901958,0,0,0,1,0,0.157894736842105,"Humanities"
"1481","M",1,1,777.827485046252,0,1,0,0,0,0.0689655172413793,"Humanities"
"1482","F",0,0,268.064709943638,0,0,0,1,0,0.102564102564103,"SocSci"
"1483","F",0,1,96.4441282070295,0,0,0,1,0,0.133333333333333,"Arts"
"1484","F",1,1,1847.18758211725,0,0,0,0,0,0,"NatSci"
"1485","F",0,1,434.451343688597,0,0,0,0,0,0,"SocSci"
"1486","F",1,1,30.9867831878181,0,1,0,0,0,0,"NatSci"
"1487","M",1,1,410.950453117382,0,0,0,0,0,0.111111111111111,"Humanities"
"1488","F",0,1,922.315159736887,0,0,0,1,0,0.0517241379310345,"NatSci"
"1489","F",1,1,905.233387147249,0,0,0,0,0,0.214285714285714,"SocSci"
"1490","M",1,1,97.3816297055116,0,0,0,0,0,0,"NatSci"
"1491","M",1,1,1421.43313604286,0,0,0,0,0,0.0410958904109589,"NatSci"
"1492","M",1,1,813.804771886843,0,1,0,1,0,0,"NatSci"
"1493","F",1,1,234.287314183717,0,0,0,1,0,0.087719298245614,"Undecided"
"1494","F",1,1,121.280388497994,0,0,0,0,0,0,"SocSci"
"1495","M",0,0,181.623070134682,0,0,0,1,0,0.03125,"SocSci"
"1496","M",0,0,62.9369258913307,0,0,0,0,0,0.0144927536231884,"SocSci"
"1497","M",0,1,414.794524347231,0,1,0,0,0,0.0142857142857143,"Arts"
"1498","F",0,0,129.023201002498,0,1,0,0,0,0,"NatSci"
"1499","M",0,1,1056.49162843326,0,1,0,0,0,0.0119047619047619,"Undecided"
"1500","M",0,1,657.256277368396,0,0,0,0,5,0.0680272108843537,"Humanities"
"1501","F",0,1,912.100452507071,0,0,0,0,0,0.0833333333333333,"SocSci"
"1502","M",0,1,185.855577405379,0,1,0,0,0,0,"NatSci"
"1503","M",0,0,558.714752384255,0,0,0,0,0,0,"SocSci"
"1504","M",0,1,3.44163611642509,0,1,0,1,0,0.157894736842105,"Undecided"
"1505","F",1,1,123.934767056546,0,0,0,0,0,0,"NatSci"
"1506","F",0,1,426.286568371429,0,0,0,1,0,0.307692307692308,"NatSci"
"1507","F",0,1,853.660846645276,0,1,0,0,0,0.024390243902439,"NatSci"
"1508","F",0,1,66.2283633235076,0,1,0,2,0,0.0892857142857143,"SocSci"
"1509","F",1,1,920.005130319624,0,0,0,1,0,0.263157894736842,"NatSci"
"1510","F",1,1,415.021994779961,0,1,0,1,0,0.166666666666667,"NatSci"
"1511","F",0,1,149.155895266651,0,1,0,2,0,0.075,"NatSci"
"1512","F",0,1,178.331092924709,0,0,1,1,0,0.185185185185185,"SocSci"
"1513","F",1,1,1.84762358128156,0,0,0,0,0,0.0379746835443038,"Humanities"
"1514","M",0,1,128.7882407446,0,0,0,0,0,0,"SocSci"
"1515","M",1,1,223.690903632644,0,0,0,0,0,0.0113636363636364,"NatSci"
"1516","F",1,1,5.22812560410943,0,0,0,0,0,0,"NatSci"
"1517","M",0,1,591.826559131015,0,1,0,0,0,0,"SocSci"
"1518","M",0,0,56.9679204597442,0,1,0,4,0,0.106666666666667,"Inter"
"1519","F",0,1,425.070169984865,0,0,0,2,0,0.176470588235294,"Undecided"
"1520","F",0,1,114.416504861982,0,0,0,0,0,0.0434782608695652,"NatSci"
"1521","F",0,1,430.768482493264,0,0,0,0,0,0.142857142857143,"SocSci"
"1522","M",0,1,608.51986378467,0,0,1,1,0,0.0272727272727273,"Undecided"
"1523","F",0,1,1078.66531300485,0,0,0,0,0,0.263157894736842,"Undecided"
"1524","F",0,1,1183.46880681167,0,0,0,0,2,0.204819277108434,"SocSci"
"1525","M",1,1,385.784575465513,0,1,0,0,0,0.0769230769230769,"NatSci"
"1526","M",0,1,507.60303044977,0,1,0,0,0,0.0555555555555556,"SocSci"
"1527","F",1,1,221.904204575878,0,0,0,0,0,0,"Humanities"
"1528","M",0,1,581.255125950302,0,0,0,0,0,0.0379746835443038,"SocSci"
"1529","M",0,0,114.257168553318,0,1,0,3,0,0.0602409638554217,"NatSci"
"1530","F",0,1,546.315232696036,0,0,0,1,0,0.0769230769230769,"Humanities"
"1531","F",1,1,913.72885376281,0,0,0,0,0,0,"SocSci"
"1532","M",0,0,206.948983224925,0,1,0,0,0,0.0185185185185185,"SocSci"
"1533","M",0,1,1062.69566306197,0,1,0,0,0,0.0303030303030303,"NatSci"
"1534","F",0,0,568.470059274114,0,0,0,0,0,0.0689655172413793,"Humanities"
"1535","F",0,1,1069.72640138123,1,0,1,1,0,0.0198019801980198,"SocSci"
"1536","F",0,1,444.016313155978,0,0,0,0,1,0.0344827586206897,"SocSci"
"1537","F",1,1,41.3759515224444,0,0,0,0,0,0,"Inter"
"1538","M",0,1,217.172901847368,0,1,0,1,0,0.0125,"NatSci"
"1539","M",0,0,337.632292908463,0,1,0,1,0,0.0204081632653061,"Undecided"
"1540","M",0,1,37.6416158414179,0,1,0,1,0,0,"SocSci"
"1541","F",1,0,828.762124276102,0,0,0,0,0,0,"SocSci"
"1542","M",1,1,753.153644487142,0,1,0,1,0,0.192307692307692,"SocSci"
"1543","M",0,1,718.452115197448,0,0,0,0,0,0.0526315789473684,"NatSci"
"1544","F",1,1,69.0652044462629,0,0,0,0,0,0,"Inter"
"1545","F",1,1,1931.91922074266,0,0,0,0,0,0.0909090909090909,"SocSci"
"1546","M",1,0,88.6518425966955,0,0,0,0,0,0.0072463768115942,"SocSci"
"1547","F",0,1,301.59097528031,0,1,0,1,0,0.027027027027027,"NatSci"
"1548","M",0,1,131.112444203141,0,1,0,0,0,0.0196078431372549,"NatSci"
"1549","M",0,1,1922.59989875948,0,1,0,0,0,0.133333333333333,"NatSci"
"1550","F",0,1,153.693008037824,0,1,0,1,0,0.0909090909090909,"NatSci"
"1551","F",0,0,57.9861155186382,0,0,0,0,0,0.0266666666666667,"SocSci"
"1552","M",1,1,1189.61496267925,0,0,0,0,0,0.0645161290322581,"NatSci"
"1553","M",0,0,2005.41270909458,0,1,0,1,0,0.03125,"SocSci"
"1554","M",0,1,1009.64737107277,0,1,0,0,0,0.0731707317073171,"SocSci"
"1555","F",0,1,369.396203196595,0,0,0,0,0,0.0294117647058824,"NatSci"
"1556","M",1,1,42.4716227666111,0,1,0,1,0,0.125,"NatSci"
"1557","F",0,1,480.623317750053,0,0,0,0,0,0.1,"Undecided"
"1558","F",0,1,67.6250820824311,0,1,0,0,0,0,"SocSci"
"1559","F",0,0,76.5938327426913,0,1,0,1,0,0.0467289719626168,"Undecided"
"1560","M",0,1,211.740347688858,0,0,0,0,0,0.0222222222222222,"NatSci"
"1561","M",0,0,114.623105379351,0,1,0,0,0,0,"Undecided"
"1562","F",1,1,37.751426807822,0,0,0,0,0,0.0178571428571429,"NatSci"
"1563","M",1,1,1211.36644797114,0,0,0,0,0,0.0126582278481013,"Arts"
"1564","M",1,1,396.438006794343,0,1,0,1,0,0.15,"SocSci"
"1565","F",0,0,786.676561917729,0,1,0,1,1,0.0405405405405405,"Inter"
"1566","F",0,1,193.682567569642,0,0,0,0,0,0.0526315789473684,"Undecided"
"1567","M",0,1,91.7049311605374,0,1,0,1,0,0.0576923076923077,"SocSci"
"1568","F",0,1,322.411342834292,0,0,0,1,0,0.357142857142857,"NatSci"
"1569","M",0,1,172.962224606374,0,0,0,2,0,0.0133333333333333,"SocSci"
"1570","F",0,1,488.998737232962,0,0,0,1,1,0.0333333333333333,"NatSci"
"1571","M",0,1,152.433200499523,0,1,0,1,0,0,"NatSci"
"1572","F",0,1,126.139956963086,0,0,0,1,0,0.0350877192982456,"SocSci"
"1573","F",0,1,903.532500867286,0,0,0,1,0,0.136363636363636,"NatSci"
"1574","M",0,1,670.331383001236,1,1,1,1,0,0.125,"NatSci"
"1575","F",0,1,84.4461163624148,0,0,0,0,0,0,"Inter"
"1576","M",0,0,739.979651016517,0,1,0,0,0,0.0526315789473684,"NatSci"
"1577","F",0,1,114.466132115367,0,0,0,0,0,0.0526315789473684,"Inter"
"1578","F",0,1,48.0435259416031,0,1,0,1,0,0.02,"NatSci"
"1579","M",0,1,580.759889077102,0,0,0,0,0,0.0222222222222222,"Undecided"
"1580","F",0,1,560.286066922459,0,0,0,0,0,0.0769230769230769,"Humanities"
"1581","F",1,1,165.62099086447,0,0,0,1,0,0.0133333333333333,"SocSci"
"1582","F",0,1,72.0392829876044,0,0,0,2,1,0.140845070422535,"Undecided"
"1583","F",0,0,1867.1712459493,0,0,0,0,0,0.043010752688172,"Humanities"
"1584","F",1,1,168.315071856821,0,0,0,0,0,0,"Undecided"
"1585","F",1,1,122.248516916502,0,0,0,0,0,0.0256410256410256,"NatSci"
"1586","M",0,1,1852.81331692952,0,1,1,2,0,0.0247933884297521,"Inter"
"1587","F",0,0,528.320288005267,0,0,0,0,0,0.0365853658536585,"SocSci"
"1588","F",1,1,202.497867511393,0,0,0,0,0,0,"Humanities"
"1589","F",1,1,38.1019630487677,0,0,0,0,0,0.0277777777777778,"NatSci"
"1590","M",1,1,87.1886336319128,0,0,0,0,0,0,"Inter"
"1591","F",0,1,230.777806062962,0,1,0,1,1,0.0847457627118644,"Inter"
"1592","F",0,1,1943.25363187709,0,0,1,1,0,0.210526315789474,"Undecided"
"1593","F",1,1,15.3204096238962,0,0,0,0,0,0.0317460317460317,"SocSci"
"1594","M",0,1,36.1260787430809,0,0,0,1,0,0,"NatSci"
"1595","F",0,1,904.223223670025,0,0,0,0,0,0.0632911392405063,"NatSci"
"1596","F",1,1,296.620294728746,0,0,0,1,0,0.137931034482759,"Humanities"
"1597","M",0,0,1888.90454733689,0,0,0,0,0,0.00826446280991736,"NatSci"
"1598","F",0,1,111.947247290635,0,0,0,0,0,0.0638297872340425,"SocSci"
"1599","F",0,1,12.3587247366999,0,0,0,2,0,0.303030303030303,"NatSci"
"1600","F",1,1,125.042848628259,0,1,0,1,0,0.015625,"Undecided"
"1601","F",0,1,313.023185487446,0,1,0,1,0,0.178571428571429,"Inter"
"1602","F",0,1,553.930617265574,0,0,0,0,0,0,"Undecided"
"1603","F",1,1,340.728281578507,0,0,0,0,0,0.0531914893617021,"Arts"
"1604","F",0,1,77.5226662036688,0,0,0,0,0,0.00917431192660551,"SocSci"
"1605","F",1,1,262.458558955378,0,0,0,0,0,0.0232558139534884,"Humanities"
"1606","F",0,0,913.861978605761,0,0,0,0,0,0.03125,"SocSci"
"1607","M",0,1,1067.27163159225,0,1,0,0,0,0.133333333333333,"SocSci"
"1608","M",0,1,531.792592177658,0,0,0,0,0,0.0194174757281553,"NatSci"
"1609","F",0,1,148.385788516141,0,0,0,1,0,0.0769230769230769,"NatSci"
"1610","F",0,1,444.185077427556,1,0,0,0,0,0.0285714285714286,"Arts"
"1611","M",1,1,12.1519685785038,0,1,0,0,0,0.0204081632653061,"Inter"
"1612","F",0,1,215.634237460538,0,0,0,0,0,0.0392156862745098,"SocSci"
"1613","F",0,1,0.485574347985651,0,0,0,1,0,0.0465116279069767,"SocSci"
"1614","F",0,1,291.468423097059,0,0,0,1,0,0.0625,"SocSci"
"1615","F",0,1,1429.08455687508,0,0,0,0,0,0,"Undecided"
"1616","F",1,1,1321.55568500186,0,0,0,0,0,0.0192307692307692,"NatSci"
"1617","F",1,1,906.860684479402,0,0,0,0,0,0.0375,"NatSci"
"1618","M",0,1,180.878179649272,0,0,0,0,0,0.00909090909090909,"SocSci"
"1619","F",0,1,1945.30260339295,0,0,0,0,0,0.0204081632653061,"Undecided"
"1620","F",1,1,64.0744395730446,0,0,0,0,0,0,"NatSci"
"1621","F",0,1,106.859097724558,0,0,0,0,0,0.0714285714285714,"Humanities"
"1622","F",1,1,719.180479564897,0,0,0,0,0,0.0952380952380952,"SocSci"
"1623","F",0,0,195.783130531013,0,0,0,1,0,0.0151515151515152,"Humanities"
"1624","F",0,1,2.03939619656862,0,1,0,0,0,0.1,"NatSci"
"1625","F",0,0,415.766769429243,0,0,0,0,1,0.040983606557377,"Inter"
"1626","F",0,1,106.786231621635,0,0,0,0,0,0,"SocSci"
"1627","F",0,1,583.773487635905,0,0,0,0,0,0.05,"SocSci"
"1628","F",1,1,661.946764139383,0,1,0,0,0,0.0123456790123457,"SocSci"
"1629","F",0,1,77.1577176893978,0,0,0,1,0,0.0377358490566038,"NatSci"
"1630","F",0,1,565.46348063699,0,0,0,1,0,0.137931034482759,"Humanities"
"1631","F",0,1,135.926904831046,0,0,0,1,0,0.0392156862745098,"SocSci"
"1632","M",0,1,183.937337638323,0,1,0,0,0,0.0555555555555556,"NatSci"
"1633","M",0,1,64.0326637834741,0,1,0,0,0,0.0119047619047619,"Arts"
"1634","F",0,1,56.6207955957624,0,0,0,0,0,0.0217391304347826,"SocSci"
"1635","F",0,1,394.128899590925,0,1,0,0,0,0,"NatSci"
"1636","F",0,1,722.555823353179,0,0,0,0,2,0.0833333333333333,"Inter"
"1637","F",1,1,121.677221523755,0,0,0,0,0,0.142857142857143,"SocSci"
"1638","F",1,1,356.700930900623,0,1,0,0,0,0,"NatSci"
"1639","M",0,0,164.841078902349,0,1,0,2,0,0.272727272727273,"Undecided"
"1640","F",0,1,105.131489325741,0,0,0,0,0,0.04,"NatSci"
"1641","F",1,1,2007.51910528593,0,0,0,0,0,0.0526315789473684,"Inter"
"1642","M",0,1,160.999993619697,0,1,0,1,0,0.0163934426229508,"Undecided"
"1643","M",0,1,509.384770631464,1,0,1,0,0,0.0454545454545455,"Inter"
"1644","M",0,1,58.3278258313227,0,0,0,1,0,0.0531914893617021,"NatSci"
"1645","M",0,1,138.717800373531,0,0,1,0,0,0.0967741935483871,"SocSci"
"1646","F",0,1,303.628976033708,0,1,0,0,0,0.230769230769231,"Undecided"
"1647","M",0,1,52.6279752460458,0,1,0,1,0,0.0714285714285714,"SocSci"
"1648","F",0,1,120.914136298374,0,0,0,0,0,0,"Humanities"
"1649","F",0,1,1080.87264089115,0,1,1,0,0,0.0333333333333333,"Undecided"
"1650","M",0,1,550.037245604675,0,1,0,0,0,0.0476190476190476,"SocSci"
"1651","M",0,1,78.2050638371801,0,1,0,0,0,0,"Undecided"
"1652","F",0,1,420.190474243612,0,0,0,1,0,0,"NatSci"
"1653","M",0,1,315.547964179039,0,1,0,0,0,0.0263157894736842,"SocSci"
"1654","M",0,1,268.909285794807,0,1,0,0,0,0.0357142857142857,"NatSci"
"1655","M",0,1,197.879521511409,0,1,0,1,0,0.0263157894736842,"SocSci"
"1656","F",1,1,35.9794973694246,0,1,0,0,0,0.0930232558139535,"NatSci"
"1657","M",0,1,72.2603083005795,0,0,0,1,1,0.103448275862069,"NatSci"
"1658","F",1,1,60.6483694163613,0,0,0,0,0,0.0122699386503067,"Inter"
"1659","F",1,1,68.1281743149129,0,0,0,0,0,0,"NatSci"
"1660","M",1,1,33.8660422623603,0,1,0,1,0,0,"NatSci"
"1661","F",0,1,65.2132766006361,0,1,0,1,0,0.0106382978723404,"Undecided"
"1662","F",1,1,63.1580074873403,0,0,0,0,0,0.0135135135135135,"SocSci"
"1663","F",0,1,428.237222608305,0,0,0,1,0,0.0384615384615385,"SocSci"
"1664","F",0,1,59.9372683709287,0,0,0,0,0,0.0194174757281553,"Inter"
"1665","M",1,1,228.756626694573,0,1,0,1,0,0.0294117647058824,"SocSci"
"1666","F",1,1,209.971132736909,0,0,0,0,0,0.0357142857142857,"NatSci"
"1667","M",1,1,581.872921352021,0,1,0,1,0,0.048951048951049,"Undecided"
"1668","F",0,0,111.164585428697,0,0,0,0,0,0.0173913043478261,"Inter"
"1669","M",0,1,66.3273302552184,0,1,0,0,0,0.0526315789473684,"NatSci"
"1670","M",1,1,89.5394231945152,0,1,0,1,0,0.015625,"SocSci"
"1671","F",0,1,210.332700021064,0,0,0,0,0,0.153846153846154,"Inter"
"1672","F",0,0,72.3681313548707,0,0,0,3,0,0.127659574468085,"SocSci"
"1673","F",0,1,103.691537485925,0,0,0,1,0,0.04,"SocSci"
"1674","M",1,1,106.221800194738,0,1,0,1,0,0.111111111111111,"SocSci"
"1675","M",0,0,2012.33224178124,0,0,0,0,1,0.0818181818181818,"NatSci"
"1676","M",0,1,407.355468504596,0,1,0,1,0,0,"SocSci"
"1677","F",0,1,2004.87126505782,0,0,0,0,0,0.0833333333333333,"SocSci"
"1678","F",0,1,179.328851899921,0,0,0,1,0,0.0731707317073171,"SocSci"
"1679","F",1,1,915.375455242391,0,0,0,0,0,0.0923076923076923,"NatSci"
"1680","M",1,1,216.184653259581,0,1,0,0,0,0,"Arts"
"1681","F",0,1,23.4230859031664,0,0,0,1,0,0.142857142857143,"SocSci"
"1682","M",0,0,1889.16232273406,0,1,0,1,0,0.1,"SocSci"
"1683","F",0,1,59.1663324663674,0,0,0,0,0,0,"SocSci"
"1684","M",0,1,532.00313523895,0,1,0,0,0,0.0135135135135135,"NatSci"
"1685","F",0,1,375.938874647646,0,0,0,1,0,0,"Undecided"
"1686","F",0,1,209.976764117454,0,1,0,0,0,0,"SocSci"
"1687","F",0,0,375.899298118876,0,1,0,0,0,0,"SocSci"
"1688","M",0,1,734.237997020332,0,0,0,0,0,0.0579710144927536,"SocSci"
"1689","F",0,1,1943.28508045271,0,0,1,0,0,0.181818181818182,"SocSci"
"1690","F",1,1,42.3836815381718,0,1,0,0,0,0.0227272727272727,"NatSci"
"1691","M",0,1,722.085097501141,0,0,0,0,0,0.0555555555555556,"SocSci"
"1692","M",0,0,1922.51868991398,0,0,0,1,0,0.11864406779661,"NatSci"
"1693","F",0,1,124.451708819861,0,0,0,2,0,0.227272727272727,"Inter"
"1694","F",0,1,114.797693191044,0,0,1,0,0,0.0266666666666667,"NatSci"
"1695","F",1,1,88.3332037503601,0,0,0,0,0,0.0178571428571429,"SocSci"
"1696","F",0,1,69.5160541949306,0,0,0,2,0,0.104166666666667,"Inter"
"1697","F",0,1,401.554648752505,0,0,0,0,0,1,"Humanities"
"1698","M",0,1,22.3869834741128,0,1,0,1,0,0,"NatSci"
"1699","F",0,1,40.2107903641826,0,0,0,0,0,0.0467289719626168,"SocSci"
"1700","F",0,1,160.614379828755,0,1,0,1,0,0,"SocSci"
"1701","M",0,1,109.049559220044,0,1,0,1,0,0.115384615384615,"Undecided"
"1702","M",0,1,304.19029528385,0,1,0,0,0,0,"Undecided"
"1703","M",1,1,67.8534292115136,0,0,0,1,0,0.0476190476190476,"SocSci"
"1704","F",0,1,1884.54279642925,0,0,0,1,0,0.166666666666667,"SocSci"
"1705","F",0,1,69.5051485024075,1,0,1,3,0,0.0886075949367089,"Arts"
"1706","M",0,1,209.967077593198,0,1,0,1,0,0.0225563909774436,"NatSci"
"1707","M",1,1,833.166771867656,0,1,0,0,0,0,"SocSci"
"1708","F",0,1,1865.30055278306,0,0,0,1,0,0.0333333333333333,"Arts"
"1709","F",1,1,46.4650166223291,0,1,0,0,0,0.0526315789473684,"Undecided"
"1710","F",1,1,9.8006257706543,0,0,0,0,0,0.024,"NatSci"
"1711","M",1,1,82.936534704059,0,1,0,0,0,0,"NatSci"
"1712","F",0,1,418.041144046773,0,0,0,0,0,0.032258064516129,"SocSci"
"1713","F",0,0,634.876278918041,1,0,0,1,0,0.196078431372549,"Undecided"
"1714","F",0,1,2000.70102913276,0,0,0,0,4,0.216494845360825,"Arts"
"1715","F",1,1,209.719792154946,0,0,0,0,0,0.0210526315789474,"NatSci"
"1716","M",1,1,180.950340288981,0,1,0,0,0,0.012987012987013,"Undecided"
"1717","F",1,1,408.127306397614,0,0,0,0,0,0,"Arts"
"1718","M",0,1,1577.28485383625,0,1,0,0,0,0.0344827586206897,"NatSci"
"1719","M",0,1,535.167537364784,0,1,0,0,0,0.0909090909090909,"SocSci"
"1720","F",1,1,915.739785024726,0,0,0,0,0,0.151515151515152,"NatSci"
"1721","F",0,1,64.0301860427795,0,0,0,0,0,0.024390243902439,"Arts"
"1722","F",0,1,40.9834485740406,0,1,0,1,0,0.0714285714285714,"NatSci"
"1723","F",0,1,78.1550397197499,0,1,0,1,0,0.00763358778625954,"SocSci"
"1724","F",0,0,1887.32780980125,0,0,1,0,0,0.0175438596491228,"NatSci"
"1725","F",1,1,413.478681388381,0,1,0,0,0,0.0689655172413793,"SocSci"
"1726","F",1,1,1999.68796386622,0,0,0,0,0,0.0581395348837209,"SocSci"
"1727","F",0,0,1360.52066642097,0,0,0,0,0,0.0123456790123457,"SocSci"
"1728","M",0,1,426.793648326439,0,1,0,1,0,0.0236220472440945,"Undecided"
"1729","F",1,0,204.537507369172,0,0,0,0,0,0,"NatSci"
"1730","F",1,1,427.157951115599,0,0,0,0,0,0,"SocSci"
"1731","F",1,1,1242.2228722731,0,1,0,0,0,0.06,"SocSci"
"1732","M",0,1,556.260643866105,0,0,0,1,0,0.038961038961039,"Inter"
"1733","M",0,1,900.534791351859,0,1,0,0,0,0,"NatSci"
"1734","F",1,1,1997.79670956452,0,0,0,1,0,0.129032258064516,"NatSci"
"1735","F",0,1,1756.08502687064,0,0,0,0,0,0.0181818181818182,"SocSci"
"1736","M",1,1,901.730283178794,0,0,0,0,0,0.0144927536231884,"NatSci"
"1737","M",0,1,430.570525977407,0,1,0,0,0,0,"Inter"
"1738","F",0,0,244.561216884634,0,1,0,2,0,0.153846153846154,"NatSci"
"1739","M",0,1,114.849437139489,0,0,0,2,0,0.142857142857143,"SocSci"
"1740","F",1,1,1560.32189257827,0,0,0,0,0,0.024390243902439,"NatSci"
"1741","F",0,0,207.985069925108,0,0,0,1,0,0.0288461538461538,"Undecided"
"1742","F",0,1,86.8963940297507,0,1,0,0,0,0.0384615384615385,"NatSci"
"1743","F",0,1,177.935395366366,0,0,0,0,0,0.03125,"Arts"
"1744","F",1,1,792.157477796746,0,0,0,0,0,0.0740740740740741,"Humanities"
"1745","F",1,1,47.0607888073924,0,0,0,0,0,0.0145985401459854,"NatSci"
"1746","M",0,1,239.95602160325,0,0,0,0,0,0.0169491525423729,"SocSci"
"1747","F",0,1,267.329807956296,0,1,0,0,0,0.00869565217391304,"Undecided"
"1748","M",0,1,436.025305750355,0,0,0,1,0,0.176470588235294,"Arts"
